Sample,x,y
2,492.66,-57.782986
2,494.04,-57.802238
2,495.42,-57.878216
2,496.8,-57.984833
2,498.18,-58.097969
2,499.56,-58.203724
2,500.94,-58.290222
2,502.32,-58.293831
2,503.7,-58.162186
2,505.08,-57.880455
2,506.46,-57.417992
2,507.84,-56.594826
2,509.22,-54.82753
2,510.6,-53.085972
2,511.98,-50.716064
2,513.36,-49.268997
2,514.74,-47.932659
2,516.12,-47.227554
2,517.5,-47.048393
2,518.88,-47.157845
2,520.26,-47.494881
2,521.64,-48.113358
2,523.02,-49.257607
2,524.4,-51.60067
2,525.78,-54.855431
2,527.16,-56.92688
2,528.54,-58.332809
2,529.92,-58.84816
2,531.3,-58.852478
2,532.68,-58.550594
2,534.06,-57.992825
2,535.44,-57.405022
2,536.82,-57.030674
2,538.2,-56.832932
2,539.58,-56.767548
2,540.96,-56.779579
2,542.34,-56.822815
2,543.72,-56.857422
2,545.1,-56.843414
2,546.48,-56.73735
2,547.86,-56.484322
2,549.24,-56.066566
2,550.62,-55.455856
2,552,-54.603493
2,553.38,-53.440128
2,554.76,-49.55098
2,556.14,-46.034496
2,557.52,-40.963055
2,558.9,-37.517353
2,560.28,-34.492256
2,561.66,-34.132984
2,563.04,-33.96302
2,564.42,-33.887997
2,565.8,-33.87936
2,567.18,-33.925468
2,568.56,-34.00948
2,569.94,-34.106873
2,571.32,-34.19598
2,572.7,-34.268089
2,574.08,-34.327068
2,575.46,-34.380241
2,576.84,-34.430286
2,578.22,-34.472824
2,579.6,-34.498238
2,580.98,-34.495285
2,582.36,-34.450813
2,583.74,-34.345455
2,585.12,-34.151043
2,586.5,-33.81971
2,587.88,-33.188454
2,589.26,-31.847153
2,590.64,-29.832554
2,592.02,-27.395065
2,593.4,-25.077782
2,594.78,-23.277832
2,596.16,-20.929108
2,597.54,-19.607515
2,598.92,-19.161808
2,600.3,-18.737471
2,601.68,-18.448645
2,603.06,-17.769173
2,604.44,-17.336262
2,605.82,-15.490166
2,607.2,-13.410576
2,608.58,-11.564651
2,609.96,-10.20282
2,611.34,-9.332596
2,612.72,-8.789215
2,614.1,-8.441399
2,615.48,-8.202362
2,616.86,-8.023819
2,618.24,-7.887238
2,619.62,-7.792603
2,621,-7.752228
2,622.38,-7.791595
2,623.76,-10.524858
2,625.14,-11.936684
2,626.52,-13.333312
2,627.9,-15.499318
2,629.28,-17.826982
2,630.66,-20.383389
2,632.04,-23.062387
2,633.42,-26.180851
2,634.8,-29.015816
2,636.18,-33.171547
2,637.56,-36.653851
2,638.94,-40.161896
2,640.32,-42.540325
2,641.7,-44.685776
2,643.08,-47.469936
2,644.46,-50.109066
2,645.84,-52.9669
2,647.22,-55.068512
2,648.6,-56.358353
2,649.98,-57.370197
2,651.36,-57.988384
2,652.74,-58.51722
2,654.12,-59.006084
2,655.5,-59.40007
2,656.88,-60.309616
2,658.26,-59.427372
2,659.64,-59.334721
2,661.02,-59.395359
2,662.4,-59.466682
2,663.78,-59.505844
2,665.16,-59.512783
2,666.54,-59.503502
2,667.92,-59.491673
2,669.3,-59.482025
2,670.68,-59.475605
2,672.06,-59.474876
2,673.44,-59.481995
2,674.82,-59.496262
2,676.2,-59.515404
2,677.58,-59.537254
2,678.96,-59.560577
2,680.34,-48.727737
2,681.72,-41.955002
2,683.1,-35.916153
2,684.48,-31.103638
2,685.86,-22.877884
2,687.24,-11.092537
2,688.62,1.91128
2,690,10.611882
2,691.38,17.641815
2,692.76,27.292988
2,694.14,38.829269
2,695.52,51.643047
2,696.9,59.628139
2,698.28,67.305946
2,699.66,71.915527
2,701.04,72.2453
2,702.42,72.560913
2,703.8,75.471703
2,705.18,76.742134
2,706.56,77.794952
2,707.94,78.847107
2,709.32,78.951759
2,710.7,77.732841
2,712.08,74.804657
2,713.46,71.467903
2,714.84,67.66478
2,716.22,65.123779
2,717.6,62.550495
2,718.98,60.336765
2,720.36,57.158344
2,721.74,54.96114
2,723.12,53.566181
2,724.5,53.313694
2,725.88,53.373199
2,727.26,53.813992
2,728.64,54.211731
2,730.02,52.326904
2,731.4,52.08812
2,732.78,51.785278
2,734.16,51.589668
2,735.54,51.531967
2,736.92,51.59552
2,738.3,51.781174
2,739.68,52.157944
2,741.06,55.002701
2,742.44,55.836136
2,743.82,55.89801
2,745.2,55.225021
2,746.58,53.837646
2,747.96,50.58514
2,749.34,47.524521
2,750.72,44.61628
2,752.1,42.196037
2,753.48,39.12188
2,754.86,36.056293
2,756.24,33.973942
2,757.62,32.394638
2,759,30.224709
2,760.38,29.584236
2,761.76,28.944992
2,763.14,28.331108
2,764.52,31.670654
2,765.9,33.605762
2,767.28,34.561558
2,768.66,34.788368
2,770.04,34.602604
2,771.42,34.077755
2,772.8,33.711445
2,774.18,33.055248
2,775.56,32.640179
2,776.94,31.752834
2,778.32,28.212883
2,779.7,28.298767
2,781.08,28.504272
2,782.46,28.880386
2,783.84,29.46637
2,785.22,33.639027
2,786.6,38.688705
2,787.98,44.617336
2,789.36,49.917534
2,790.74,54.188076
2,792.12,57.371155
2,793.5,57.287262
2,794.88,57.178818
2,796.26,57.061569
2,797.64,56.948151
2,799.02,56.851059
2,800.4,56.77948
2,801.78,56.735077
2,803.16,56.709915
2,804.54,56.684158
2,805.92,56.619171
2,807.3,56.463593
2,808.68,56.186661
2,810.06,55.803497
2,811.44,55.365433
2,812.82,54.922501
2,814.2,54.518112
2,815.58,54.193314
2,816.96,54.008926
2,818.34,54.028687
2,819.72,54.245605
2,821.1,54.626999
2,822.48,55.072418
2,823.86,55.46698
2,825.24,55.744568
2,826.62,55.909286
2,828,49.397015
2,829.38,40.898384
2,830.76,30.13328
2,832.14,17.589302
2,833.52,7.912097
2,834.9,-1.74929
2,836.28,-1.534683
2,837.66,-1.240959
2,839.04,-0.885414
2,840.42,-0.477623
2,841.8,-0.051147
2,843.18,0.367599
2,844.56,0.757164
2,845.94,1.097626
2,847.32,1.382965
2,848.7,1.612305
2,850.08,1.795052
2,851.46,1.946556
2,852.84,2.085358
2,854.22,2.227547
2,855.6,2.383179
2,856.98,2.561874
2,858.36,2.780548
2,859.74,3.062897
2,861.12,3.421341
2,862.5,3.872505
2,863.88,4.412407
2,865.26,4.993233
2,866.64,5.565247
2,868.02,6.116814
2,869.4,6.635406
2,870.78,7.115242
2,872.16,7.540283
2,873.54,7.865036
2,874.92,8.051239
2,876.3,8.078354
2,877.68,7.933014
2,879.06,7.616905
2,880.44,7.131294
2,881.82,6.41333
2,883.2,1.684102
2,884.58,-3.16363
2,885.96,-9.433525
2,887.34,-13.121191
2,888.72,-17.692101
2,890.1,-18.04398
2,891.48,-18.321995
2,892.86,-18.578564
2,894.24,-18.809418
2,895.62,-19.007862
2,897,-19.171535
2,898.38,-19.303391
2,899.76,-12.567493
2,901.14,-3.860681
2,902.52,3.28936
2,903.9,17.448086
2,905.28,28.114058
2,906.66,40.068935
2,908.04,50.392311
2,909.42,50.731934
2,910.8,51.087555
2,912.18,51.426331
2,913.56,51.71434
2,914.94,51.932304
2,916.32,52.080772
2,917.7,52.164841
2,919.08,52.188293
2,920.46,52.155693
2,921.84,52.076744
2,923.22,51.968994
2,924.6,51.870148
2,925.98,53.236649
2,927.36,55.779404
2,928.74,57.49258
2,930.12,60.832138
2,931.5,61.397663
2,932.88,62.259563
2,934.26,62.511642
2,935.64,61.708298
2,937.02,60.956909
2,938.4,60.439102
2,939.78,60.931046
2,941.16,62.655293
2,942.54,64.301636
2,943.92,65.400337
2,945.3,66.229401
2,946.68,67.394913
2,948.06,68.827003
2,949.44,70.038551
2,950.82,71.260048
2,952.2,72.793907
2,953.58,74.190872
2,954.96,75.516937
2,956.34,76.509308
2,957.72,77.594597
2,959.1,79.342377
2,960.48,81.473907
2,961.86,83.704254
2,963.24,85.872978
2,964.62,88.37011
2,966,91.037849
2,967.38,93.519249
2,968.76,95.596893
2,970.14,97.212334
2,971.52,99.01429
2,972.9,100.382149
2,974.28,101.247658
2,975.66,102.031754
2,977.04,102.57093
2,978.42,103.2929
2,979.8,103.580574
2,981.18,104.211998
2,982.56,104.986786
2,983.94,105.144035
2,985.32,105.034996
2,986.7,105.441803
2,988.08,107.103096
2,989.46,109.102226
2,990.84,112.052086
2,992.22,114.170586
2,993.6,116.913658
2,994.98,119.463928
2,996.36,119.431793
2,997.74,119.205063
2,999.12,117.052803
2,1000.5,114.918503
2,1001.88,111.050446
2,1003.26,109.42498
2,1004.64,107.014679
2,1006.02,106.801575
2,1007.4,106.693314
2,1008.78,106.627808
2,1010.16,106.580399
2,1011.54,106.541473
2,1012.92,106.502533
2,1014.3,106.446167
2,1015.68,106.331818
2,1017.06,103.949493
2,1018.44,101.179398
2,1019.82,98.444946
2,1021.2,95.786652
2,1022.58,92.442314
2,1023.96,89.307434
2,1025.34,85.226273
2,1026.72,80.886238
2,1028.1,76.058945
2,1029.48,71.332199
2,1030.86,67.425102
2,1032.24,64.573578
2,1033.62,62.38002
2,1035,60.137558
2,1036.38,57.53511
2,1037.76,53.770523
2,1039.14,48.168716
2,1040.52,41.987057
2,1041.9,34.919662
2,1043.28,29.486067
2,1044.66,23.605551
2,1046.04,17.100084
2,1047.42,9.839706
2,1048.8,1.889545
2,1050.18,-3.562328
2,1051.56,-7.624077
2,1052.94,-11.050547
2,1054.32,-13.42617
2,1055.7,-14.653431
2,1057.08,-14.677266
2,1058.46,-13.983809
2,1059.84,-11.756762
2,1061.22,-9.163998
2,1062.6,-5.546896
2,1063.98,-4.046003
2,1065.36,-3.536685
2,1066.74,-5.628284
2,1068.12,-8.271329
2,1069.5,-10.394881
2,1070.88,-11.057289
2,1072.26,-11.203468
2,1073.64,-11.265327
2,1075.02,-11.29763
2,1076.4,-13.838731
2,1077.78,-14.768024
2,1079.16,-15.561347
2,1080.54,-16.628248
2,1081.92,-17.821674
2,1083.3,-19.224709
2,1084.68,-20.840384
2,1086.06,-22.617058
2,1087.44,-23.798044
2,1088.82,-24.696238
2,1090.2,-25.971004
2,1091.58,-29.33231
2,1092.96,-33.994179
2,1094.34,-39.040314
2,1095.72,-42.742744
2,1097.1,-45.343838
2,1098.48,-47.345932
2,1099.86,-49.211071
2,1101.24,-51.04903
2,1102.62,-52.333912
2,1104,-53.977871
2,1105.38,-55.83102
2,1106.76,-57.859612
2,1108.14,-60.146255
2,1109.52,-62.222725
2,1110.9,-63.649128
2,1112.28,-66.445297
2,1113.66,-60.861649
2,1115.04,-57.069546
2,1116.42,-51.579361
2,1117.8,-46.391811
2,1119.18,-40.800285
2,1120.56,-36.29842
2,1121.94,-32.593296
2,1123.32,-32.26992
2,1124.7,-31.987492
2,1126.08,-31.739544
2,1127.46,-31.487427
2,1128.84,-31.150066
2,1130.22,-30.562622
2,1131.6,-29.625393
2,1132.98,-28.562069
2,1134.36,-27.27216
2,1135.74,-25.816002
2,1137.12,-24.735489
2,1138.5,-23.910767
2,1139.88,-22.835712
2,1141.26,-21.171482
2,1142.64,-19.574654
2,1144.02,-17.880028
2,1145.4,-16.133492
2,1146.78,-14.9356
2,1148.16,-14.342915
2,1149.54,-13.993195
2,1150.92,-13.715057
2,1152.3,-13.427425
2,1153.68,-13.079445
2,1155.06,-12.638241
2,1156.44,-12.066196
2,1157.82,-11.343315
2,1159.2,-10.437256
2,1160.58,-9.308708
2,1161.96,-7.992844
2,1163.34,-6.659363
2,1164.72,-5.569153
2,1166.1,-4.845161
2,1167.48,-4.428474
3,0,0.742241
3,1.38,0.605919
3,2.76,0.40905
3,4.14,0.086067
3,5.52,-0.660614
3,6.9,-3.501373
3,8.28,-4.502289
3,9.66,-6.978233
3,11.04,-9.808204
3,12.42,-12.474945
3,13.8,-16.303795
3,15.18,-21.607582
3,16.56,-27.49568
3,17.94,-33.238438
3,19.32,-38.693001
3,20.7,-42.854488
3,22.08,-47.491348
3,23.46,-51.59288
3,24.84,-55.957825
3,26.22,-58.693874
3,27.6,-62.23534
3,28.98,-61.458447
3,30.36,-61.028427
3,31.74,-60.759701
3,33.12,-60.563843
3,34.5,-60.409561
3,35.88,-60.284065
3,37.26,-60.182022
3,38.64,-60.102386
3,40.02,-60.050972
3,41.4,-60.042744
3,42.78,-60.101585
3,44.16,-60.262169
3,45.54,-60.571602
3,46.92,-61.128647
3,48.3,-61.814262
3,49.68,-62.5574
3,51.06,-59.82283
3,52.44,-56.821163
3,53.82,-54.187157
3,55.2,-49.94838
3,56.58,-44.306156
3,57.96,-43.127148
3,59.34,-41.186386
3,60.72,-40.740574
3,62.1,-43.915672
3,63.48,-47.969063
3,64.86,-52.934673
3,66.24,-56.094063
3,67.62,-59.246487
3,69,-64.938576
3,70.38,-64.889572
3,71.76,-64.862251
3,73.14,-59.643204
3,74.52,-57.409355
3,75.9,-54.598221
3,77.28,-52.492096
3,78.66,-50.020981
3,80.04,-47.573193
3,81.42,-45.203865
3,82.8,-42.237858
3,84.18,-39.070427
3,85.56,-35.744247
3,86.94,-31.957745
3,88.32,-32.836651
3,89.7,-33.663681
3,91.08,-34.499062
3,92.46,-35.391487
3,93.84,-36.335686
3,95.22,-37.270195
3,96.6,-38.12611
3,97.98,-38.831577
3,99.36,-39.354916
3,100.74,-39.702206
3,102.12,-39.944519
3,103.5,-40.098064
3,104.88,-40.194862
3,106.26,-40.28529
3,107.64,-40.386105
3,109.02,-40.481079
3,110.4,-40.570332
3,111.78,-40.670929
3,113.16,-40.798748
3,114.54,-40.957184
3,115.92,-41.130081
3,117.3,-41.277557
3,118.68,-41.34866
3,120.06,-41.308964
3,121.44,-41.17403
3,122.82,-40.999714
3,124.2,-40.881187
3,125.58,-40.916397
3,126.96,-41.154049
3,128.34,-41.545822
3,129.72,-42.003899
3,131.1,-42.479877
3,132.48,-42.966084
3,133.86,-43.163818
3,135.24,-43.372272
3,136.62,-43.616528
3,138,-43.814106
3,139.38,-43.994953
3,140.76,-44.193619
3,142.14,-44.493027
3,143.52,-44.027107
3,144.9,-43.345749
3,146.28,-41.6455
3,147.66,-39.416893
3,149.04,-35.368954
3,150.42,-31.477339
3,151.8,-28.342455
3,153.18,-26.173954
3,154.56,-23.368752
3,155.94,-19.35503
3,157.32,-19.466736
3,158.7,-19.565201
3,160.08,-19.653057
3,161.46,-19.734993
3,162.84,-19.827137
3,164.22,-19.949276
3,165.6,-20.123192
3,166.98,-20.36813
3,168.36,-20.693531
3,169.74,-21.110611
3,171.12,-21.602673
3,172.5,-22.166897
3,173.88,-22.824646
3,175.26,-23.586052
3,176.64,-6.738758
3,178.02,7.159353
3,179.4,21.297853
3,180.78,36.028275
3,182.16,47.913555
3,183.54,59.263386
3,184.92,73.256561
3,186.3,73.612686
3,187.68,73.926422
3,189.06,74.172684
3,190.44,74.349167
3,191.82,74.466629
3,193.2,74.539948
3,194.58,74.595718
3,195.96,74.685104
3,197.34,73.172028
3,198.72,72.846024
3,200.1,72.989838
3,201.48,73.264107
3,202.86,73.994171
3,204.24,75.147568
3,205.62,76.339264
3,207,78.530243
3,208.38,78.255081
3,209.76,77.998291
3,211.14,77.773727
3,212.52,77.575958
3,213.9,77.392426
3,215.28,77.218353
3,216.66,77.060684
3,218.04,76.926132
3,219.42,76.807083
3,220.8,76.687164
3,222.18,76.549835
3,223.56,76.395844
3,224.94,76.237762
3,226.32,76.088486
3,227.7,75.954727
3,229.08,69.588043
3,230.46,61.232193
3,231.84,50.801197
3,233.22,38.412849
3,234.6,29.717136
3,235.98,20.828751
3,237.36,21.516602
3,238.74,22.194984
3,240.12,22.80201
3,241.5,23.333107
3,242.88,23.776802
3,244.26,24.090744
3,245.64,24.281334
3,247.02,24.360771
3,248.4,24.367378
3,249.78,24.338196
3,251.16,24.34108
3,252.54,24.53978
3,253.92,25.160988
3,255.3,26.17524
3,256.68,27.29641
3,258.06,28.390839
3,259.44,29.226631
3,260.82,29.759109
3,262.2,30.047852
3,263.58,30.188126
3,264.96,30.22953
3,266.34,30.170303
3,267.72,29.92012
3,269.1,29.05249
3,270.48,26.745178
3,271.86,24.778694
3,273.24,21.42141
3,274.62,19.220215
3,276,18.71463
3,277.38,18.484283
3,278.76,18.361015
3,280.14,18.289688
3,281.52,18.245163
3,282.9,18.208946
3,284.28,18.16407
3,285.66,18.095711
3,287.04,17.987564
3,288.42,17.813751
3,289.8,17.406975
3,291.18,20.190311
3,292.56,24.413414
3,293.94,28.378309
3,295.32,32.368652
3,296.7,36.175526
3,298.08,49.028999
3,299.46,49.802208
3,300.84,50.922447
3,302.22,51.41468
3,303.6,57.356758
3,304.98,61.024788
3,306.36,64.8909
3,307.74,66.533112
3,309.12,67.518066
3,310.5,69.344925
3,311.88,72.160614
3,313.26,75.050522
3,314.64,77.710472
3,316.02,80.27581
3,317.4,82.675751
3,318.78,85.285637
3,320.16,86.512337
3,321.54,85.596489
3,322.92,81.950249
3,324.3,78.693115
3,325.68,76.387634
3,327.06,75.658546
3,328.44,74.59964
3,329.82,73.847656
3,331.2,72.895309
3,332.58,72.512054
3,333.96,73.079269
3,335.34,74.440628
3,336.72,76.44532
3,338.1,80.216705
3,339.48,80.370377
3,340.86,80.532593
3,342.24,75.163849
3,343.62,71.029312
3,345,66.662949
3,346.38,62.674423
3,347.76,59.00668
3,349.14,55.011963
3,350.52,54.880157
3,351.9,54.803131
3,353.28,54.751526
3,354.66,32.280136
3,356.04,14.321849
3,357.42,-3.959641
3,358.8,-23.968708
3,360.18,-39.969681
3,361.56,-51.945724
3,362.94,-61.294769
3,364.32,-60.780209
3,365.7,-60.240742
3,367.08,-59.730385
3,368.46,-59.243896
3,369.84,-58.800957
3,371.22,-58.399147
3,372.6,-58.039597
3,373.98,-57.692818
3,375.36,-45.362751
3,376.74,-36.582584
3,378.12,-29.264076
3,379.5,-25.418221
3,380.88,-25.021276
3,382.26,-26.477194
3,383.64,-30.519962
3,385.02,-37.666821
3,386.4,-44.928482
3,387.78,-51.225731
3,389.16,-55.654171
3,390.54,-59.739223
3,391.92,-67.195854
3,393.3,-66.699478
3,394.68,-66.124611
3,396.06,-65.498764
3,397.44,-64.821716
3,398.82,-64.083328
3,400.2,-63.186607
3,401.58,-61.818321
3,402.96,-59.316788
3,404.34,-56.455971
3,405.72,-52.500126
3,407.1,-51.245304
3,408.48,-47.026001
3,409.86,-44.977028
3,411.24,-42.053471
3,412.62,-40.104343
3,414,-37.448303
3,415.38,-37.258072
3,416.76,-37.168121
3,418.14,-37.130398
3,419.52,-37.125305
3,420.9,-37.139141
3,422.28,-37.156651
3,423.66,-37.166222
3,425.04,-37.16851
3,426.42,-37.180664
3,427.8,-37.230186
3,429.18,-37.337467
3,430.56,-37.49794
3,431.94,-37.680584
3,433.32,-37.846703
3,434.7,-37.968273
3,436.08,-38.033234
3,437.46,-38.046074
3,438.84,-38.010914
3,440.22,-37.93
3,441.6,-37.811188
3,442.98,-37.673893
3,444.36,-37.54023
3,445.74,-37.421463
3,447.12,-37.314205
3,448.5,-37.206017
3,449.88,-37.101894
3,451.26,-37.065979
3,452.64,-37.294964
3,454.02,-38.283813
3,455.4,-40.540077
3,456.78,-43.122318
3,458.16,-45.038994
3,459.54,-46.11422
3,460.92,-46.929039
3,462.3,-47.641159
3,463.68,-48.314232
3,465.06,-48.93293
3,466.44,-49.486084
3,467.82,-49.967491
3,469.2,-50.373276
3,470.58,-50.721008
3,471.96,-51.032803
3,473.34,-51.312649
3,474.72,-51.558876
3,476.1,-51.776794
3,477.48,-51.984764
3,478.86,-52.214767
3,480.24,-52.50238
3,481.62,-52.8834
3,483,-53.402214
3,484.38,-54.079948
3,485.76,-54.901146
3,487.14,-54.45993
3,488.52,-54.755104
3,489.9,-54.624363
3,491.28,-54.057117
3,492.66,-53.724617
3,494.04,-53.80986
3,495.42,-53.753952
3,496.8,-52.849102
3,498.18,-51.51342
3,499.56,-51.574387
3,500.94,-51.752388
3,502.32,-51.959427
3,503.7,-52.198452
3,505.08,-50.700912
3,506.46,-48.836945
3,507.84,-46.532417
3,509.22,-43.982609
3,510.6,-41.4142
3,511.98,-36.976456
3,513.36,-30.707624
3,514.74,-23.548773
3,516.12,-16.710924
3,517.5,-11.865549
3,518.88,-8.051987
3,520.26,-5.631413
3,521.64,-2.683959
3,523.02,-0.629225
3,524.4,2.267328
3,525.78,4.729208
3,527.16,8.833985
3,528.54,12.390171
3,529.92,16.797714
3,531.3,20.868586
3,532.68,24.812008
3,534.06,28.14946
3,535.44,28.687759
3,536.82,29.015007
3,538.2,29.268394
3,539.58,29.527565
3,540.96,29.853088
3,542.34,30.295975
3,543.72,30.89196
3,545.1,31.616631
3,546.48,32.448311
3,547.86,33.300827
3,549.24,34.055855
3,550.62,34.59227
3,552,34.912125
3,553.38,35.053535
3,554.76,35.035805
3,556.14,34.831528
3,557.52,34.366959
3,558.9,33.640533
3,560.28,32.736313
3,561.66,31.717339
3,563.04,30.727196
3,564.42,29.983131
3,565.8,29.500168
3,567.18,29.196136
3,568.56,28.99086
3,569.94,28.842499
3,571.32,28.716888
3,572.7,28.579132
3,574.08,28.386078
3,575.46,28.081039
3,576.84,27.603546
3,578.22,26.917732
3,579.6,26.056862
3,580.98,25.177994
3,582.36,24.462967
3,583.74,23.966637
3,585.12,23.585037
3,586.5,23.153214
3,587.88,22.484413
3,589.26,21.424416
3,590.64,20.029808
3,592.02,18.664413
3,593.4,17.705719
3,594.78,11.293278
3,596.16,7.587758
3,597.54,3.725578
3,598.92,-0.054008
3,600.3,-8.313986
3,601.68,-16.321255
3,603.06,-21.718927
3,604.44,-26.671928
3,605.82,-32.540749
3,607.2,-32.268761
3,608.58,-31.912109
3,609.96,-31.490391
3,611.34,-31.034214
3,612.72,-30.585758
3,614.1,-30.163235
3,615.48,-29.744183
3,616.86,-29.522684
3,618.24,-29.261326
3,619.62,-29.270071
3,621,-29.332102
3,622.38,-29.667189
3,623.76,-29.843788
3,625.14,-30.339853
3,626.52,-30.881039
3,627.9,-31.762611
3,629.28,-32.692352
3,630.66,-34.369968
3,632.04,-36.282352
3,633.42,-38.361973
3,634.8,-40.029922
3,636.18,-42.097141
3,637.56,-45.098911
3,638.94,-47.640793
3,640.32,-50.171146
3,641.7,-52.383869
3,643.08,-55.830788
3,644.46,-54.954964
3,645.84,-54.550781
3,647.22,-54.321831
3,648.6,-54.18248
3,649.98,-54.086651
3,651.36,-54.007061
3,652.74,-53.926594
3,654.12,-53.829872
3,655.5,-53.69371
3,656.88,-53.536964
3,658.26,-53.387024
3,659.64,-53.270996
3,661.02,-53.181366
3,662.4,-53.134289
3,663.78,-53.118027
3,665.16,-53.120506
3,666.54,-53.136047
3,667.92,-53.150723
3,669.3,-53.135071
3,670.68,-53.052254
3,672.06,-52.83548
3,673.44,-52.322727
3,674.82,-50.994621
3,676.2,-49.015686
3,677.58,-47.439651
3,678.96,-45.587303
3,680.34,-44.154007
3,681.72,-43.543324
3,683.1,-43.363636
3,684.48,-43.346962
3,685.86,-43.391079
3,687.24,-43.453564
3,688.62,-43.52108
3,690,-43.601326
3,691.38,-43.720844
3,692.76,-43.959366
3,694.14,-44.53846
3,695.52,-46.332779
3,696.9,-48.265343
3,698.28,-49.825302
3,699.66,-50.996117
3,701.04,-51.724499
3,702.42,-52.128769
3,703.8,-52.352875
3,705.18,-52.486099
3,706.56,-52.558678
3,707.94,-52.577122
3,709.32,-52.5439
3,710.7,-52.475315
3,712.08,-52.383579
3,713.46,-52.282398
3,714.84,-52.187866
3,716.22,-52.114601
3,717.6,-52.073391
3,718.98,-52.096214
3,720.36,-52.232025
3,721.74,-52.5019
3,723.12,-52.814049
3,724.5,-53.036594
3,725.88,-53.146969
3,727.26,-53.191872
3,728.64,-53.219002
3,730.02,-53.261681
3,731.4,-53.342281
3,732.78,-53.483299
3,734.16,-56.095383
3,735.54,-55.423805
3,736.92,-53.180595
3,738.3,-49.560173
3,739.68,-45.799965
3,741.06,-41.727673
3,742.44,-37.268887
3,743.82,-32.865219
3,745.2,-28.231466
3,746.58,-23.570656
3,747.96,-18.747168
3,749.34,-13.097737
3,750.72,-7.475218
3,752.1,-2.099364
3,753.48,1.508563
3,754.86,3.54671
3,756.24,4.250844
3,757.62,4.432152
3,759,4.690818
3,760.38,5.028831
3,761.76,5.64929
3,763.14,7.135359
3,764.52,10.139799
3,765.9,13.08679
3,767.28,15.918283
3,768.66,17.221886
3,770.04,19.312387
3,771.42,22.201693
3,772.8,27.295921
3,774.18,34.60117
3,775.56,43.033722
3,776.94,52.508217
3,778.32,59.940201
3,779.7,66.335747
3,781.08,70.662872
3,782.46,76.117912
3,783.84,80.832565
3,785.22,84.83284
3,786.6,86.593864
3,787.98,87.651825
3,789.36,88.118439
3,790.74,89.668404
3,792.12,91.735184
3,793.5,94.076721
3,794.88,96.134727
3,796.26,97.668999
3,797.64,98.868004
3,799.02,99.060173
3,800.4,99.059464
3,801.78,99.111465
3,803.16,99.171425
3,804.54,99.2155
3,805.92,98.768181
3,807.3,98.257057
3,808.68,97.00576
3,810.06,95.830734
3,811.44,93.983147
3,812.82,91.764313
3,814.2,89.41835
3,815.58,87.260117
3,816.96,85.178101
3,818.34,82.691536
3,819.72,79.682457
3,821.1,77.319031
3,822.48,78.340347
3,823.86,77.64827
3,825.24,72.393944
3,826.62,69.239922
3,828,66.698593
3,829.38,61.526482
3,830.76,56.814133
3,832.14,53.911774
3,833.52,51.670914
3,834.9,51.773796
3,836.28,52.817886
3,837.66,54.819695
3,839.04,57.104538
3,840.42,57.574951
3,841.8,57.807053
3,843.18,57.908035
3,844.56,57.932739
3,845.94,57.90834
3,847.32,51.59642
3,848.7,47.521469
3,850.08,46.639999
3,851.46,38.723782
3,852.84,33.83807
3,854.22,27.90097
3,855.6,22.585464
3,856.98,22.500908
3,858.36,22.463715
3,859.74,22.458664
3,861.12,22.514244
3,862.5,22.755577
3,863.88,25.545479
3,865.26,27.248732
3,866.64,28.358948
3,868.02,30.482788
3,869.4,31.832779
3,870.78,31.776001
3,872.16,31.500084
3,873.54,31.18158
3,874.92,30.849701
3,876.3,30.461731
3,877.68,29.930695
3,879.06,29.077202
3,880.44,24.316517
3,881.82,18.971144
3,883.2,13.871581
3,884.58,8.309392
3,885.96,2.738983
3,887.34,2.285995
3,888.72,1.678017
3,890.1,0.838715
3,891.48,-0.332077
3,892.86,-1.73011
3,894.24,-3.194771
3,895.62,-4.553627
3,897,-5.49189
3,898.38,-5.974327
3,899.76,-6.161842
3,901.14,-6.189995
3,902.52,-6.13987
3,903.9,-6.068092
3,905.28,-6.018951
3,906.66,-6.027382
3,908.04,-6.123657
3,909.42,-6.340622
3,910.8,-6.73317
3,912.18,-7.358253
3,913.56,-8.213058
3,914.94,-9.486816
3,916.32,-13.959955
3,917.7,-17.404041
3,919.08,-21.153671
3,920.46,-9.924984
3,921.84,2.973555
3,923.22,23.890112
3,924.6,45.976486
3,925.98,65.954521
3,927.36,78.127861
3,928.74,84.660629
3,930.12,84.465019
3,931.5,82.749481
3,932.88,82.678497
3,934.26,82.691162
3,935.64,82.740311
3,937.02,82.797775
3,938.4,82.835663
3,939.78,78.564079
3,941.16,75.088799
3,942.54,70.406647
3,943.92,65.885406
3,945.3,60.369843
3,946.68,53.920933
3,948.06,47.365875
3,949.44,30.846992
3,950.82,16.60516
3,952.2,5.970087
3,953.58,-7.020561
3,954.96,-7.005066
3,956.34,-6.970734
3,957.72,-6.929138
3,959.1,-6.889259
3,960.48,-6.857025
3,961.86,-6.834961
3,963.24,-11.259975
3,964.62,-15.494801
3,966,-19.930552
3,967.38,-25.322458
3,968.76,-29.390224
3,970.14,-33.164761
3,971.52,-36.769184
3,972.9,-35.310074
3,974.28,-35.83176
3,975.66,-37.284565
3,977.04,-38.354332
3,978.42,-38.260921
3,979.8,-39.631943
3,981.18,-43.407345
3,982.56,-49.270786
3,983.94,-54.742664
3,985.32,-58.511501
3,986.7,-61.653381
